order_detail_id,order_id,product_id,quantity
6182,11776,111,4
6183,14863,107,1
6184,10988,105,2
6185,11204,104,1
6186,13331,106,2
6187,11120,102,3
6188,10197,102,5
6189,13976,116,5
6190,10526,123,5
6191,14728,123,1
6192,11411,113,4
6193,14504,121,5
6194,11293,107,2
6195,11195,105,2
6196,11949,117,3
6197,13656,113,1
6198,14787,115,2
6199,12218,103,2
6200,14255,123,3
6201,13581,104,3
6202,11018,115,4
6203,13154,118,4
6204,13591,103,4
6205,14208,107,2
6206,14070,108,3
6207,10048,111,1
6208,13664,122,4
6209,14472,109,5
6210,10828,120,2
6211,14723,112,1
6212,12090,105,2
6213,12057,101,4
6214,10819,114,2
6215,14753,103,4
6216,13985,115,2
6217,13681,110,4
6218,11812,110,3
6219,14886,103,3
6220,13115,106,3
6221,11630,105,3
6222,11544,119,3
6223,13580,114,5
6224,11905,117,2
6225,11437,112,3
6226,13318,109,5
6227,13521,103,5
6228,13060,118,2
6229,14117,104,2
6230,10999,114,4
6231,11432,106,4
6232,14553,115,3
6233,13062,117,1
6234,10265,105,4
6235,13732,106,1
6236,12275,121,4
6237,13876,105,5
6238,13318,119,5
6239,12047,114,5
6240,13145,104,1
6241,13222,105,3
6242,13141,111,4
6243,14901,102,4
6244,11254,122,1
6245,10723,102,5
6246,10084,120,3
6247,14836,112,4
6248,13371,116,3
6249,13820,117,3
6250,13365,104,2
6251,11758,114,3
6252,14319,107,2
6253,12781,115,1
6254,13288,116,5
6255,12453,108,2
6256,10329,102,3
6257,10426,119,5
6258,10770,101,3
6259,13976,123,3
6260,10608,104,2
6261,11853,121,1
6262,12673,122,3
6263,12125,111,2
6264,11301,110,3
6265,10466,118,5
6266,11965,101,1
6267,11946,117,3
6268,12540,116,1
6269,12361,112,1
6270,12040,116,5
6271,11185,109,5
6272,13935,117,4
6273,13218,103,1
6274,12783,118,3
6275,10778,115,5
6276,13380,115,3
6277,12419,116,1
6278,14078,120,5
6279,14263,101,4
6280,12440,101,1
6281,14832,104,3
6282,11990,113,4
6283,11067,104,1
6284,10945,123,5
6285,10029,108,1
6286,11898,113,2
6287,11698,108,3
6288,12815,114,5
6289,13366,101,5
6290,12489,109,2
6291,11666,101,4
6292,14620,107,5
6293,11571,120,4
6294,11734,113,4
6295,10760,115,4
6296,12158,109,1
6297,11352,116,2
6298,13477,117,3
6299,11269,109,2
6300,11786,106,5
6301,13950,120,2
6302,12608,112,3
6303,10399,116,1
6304,12631,121,5
6305,12447,115,1
6306,11670,107,5
6307,10239,110,3
6308,13537,104,1
6309,13862,103,3
6310,13104,118,3
6311,11147,101,2
6312,11558,113,5
6313,13739,122,4
6314,12158,118,4
6315,13452,108,1
6316,10300,111,3
6317,13699,110,2
6318,14054,104,5
6319,14860,104,1
6320,10249,104,3
6321,12569,112,4
6322,14130,108,4
6323,14324,113,5
6324,14681,108,5
6325,12861,121,5
6326,10724,103,1
6327,10570,112,5
6328,10220,118,1
6329,11395,115,2
6330,12835,114,3
6331,12123,109,4
6332,14232,105,1
6333,14001,115,3
6334,14350,108,5
6335,13090,123,4
6336,10050,103,1
6337,10515,112,5
6338,12792,105,3
6339,12779,109,2
6340,12619,120,3
6341,11838,103,1
6342,14672,123,2
6343,11166,108,2
6344,14999,121,5
6345,12250,113,3
6346,10415,108,1
6347,12269,105,2
6348,11105,107,5
6349,14859,105,2
6350,14659,109,3
6351,13357,105,4
6352,12417,108,1
6353,11935,112,4
6354,10204,104,3
6355,10069,109,4
6356,10516,122,3
6357,13564,122,3
6358,14457,114,5
6359,11465,119,4
6360,11653,113,2
6361,10707,103,3
6362,11626,104,4
6363,14753,101,2
6364,13786,122,1
6365,11346,101,2
6366,10344,111,4
6367,13787,116,4
6368,10536,104,2
6369,10355,107,2
6370,13543,112,3
6371,10983,106,4
6372,11346,120,3
6373,13010,109,3
6374,10527,108,1
6375,10931,114,4
6376,12757,115,3
6377,12283,121,1
6378,11947,122,3
6379,13928,105,3
6380,12542,115,4
6381,11917,106,2
6382,13361,101,2
6383,11594,120,4
6384,12926,109,2
6385,13626,104,5
6386,11224,102,2
6387,11960,106,3
6388,10966,102,3
6389,14993,103,1
6390,13679,107,4
6391,14313,120,1
6392,10623,117,3
6393,14449,109,3
6394,14788,122,1
6395,14727,109,5
6396,12373,119,2
6397,12949,105,5
6398,13300,106,5
6399,11169,118,5
6400,14750,101,5
6401,10392,117,2
6402,13810,114,4
6403,12408,115,1
6404,14865,105,5
6405,14893,117,5
6406,14261,121,1
6407,14829,121,1
6408,10581,123,4
6409,10821,123,3
6410,11248,111,4
6411,10124,110,3
6412,14440,117,2
6413,11875,101,4
6414,10524,105,2
6415,13124,116,1
6416,14225,107,4
6417,13199,112,1
6418,12786,108,5
6419,12119,118,1
6420,11211,101,5
6421,11027,120,3
6422,14118,112,5
6423,14262,104,3
6424,10498,112,5
6425,14530,122,5
6426,12806,101,2
6427,14933,101,2
6428,11694,103,1
6429,14759,121,2
6430,10725,112,3
6431,10376,122,2
6432,14399,121,1
6433,12453,113,4
6434,13860,113,3
6435,11687,121,4
6436,14804,109,3
6437,10257,118,1
6438,14495,101,2
6439,13601,106,4
6440,10051,123,4
6441,10595,105,2
6442,14914,104,1
6443,14732,106,2
6444,13874,103,5
6445,13437,117,5
6446,11073,111,5
6447,11477,104,4
6448,14871,120,4
6449,13021,101,1
6450,11665,104,3
6451,14493,123,2
6452,12731,103,3
6453,11396,110,4
6454,13898,122,2
6455,14625,101,4
6456,14781,104,1
6457,14046,119,2
6458,12661,101,4
6459,12234,116,5
6460,13323,119,5
6461,14198,120,4
6462,14219,121,3
6463,12102,122,1
6464,11307,118,1
6465,11638,102,4
6466,11141,106,1
6467,10616,121,2
6468,14653,101,1
6469,14210,119,5
6470,11567,105,4
6471,10977,102,2
6472,14797,101,1
6473,11317,116,5
6474,12340,121,3
6475,14357,102,1
6476,12097,104,5
6477,10379,103,5
6478,13466,123,5
6479,12272,117,5
6480,11047,115,3
6481,11008,110,4
6482,10110,112,5
6483,12772,112,4
6484,13884,120,3
6485,12601,107,3
6486,13244,110,2
6487,11006,105,2
6488,14794,120,5
6489,10306,120,4
6490,10959,111,3
6491,10954,102,1
6492,12669,116,2
6493,13539,112,2
6494,12678,116,1
6495,11631,104,4
6496,11792,102,4
6497,12604,110,4
6498,11972,113,5
6499,10067,123,5
6500,10835,119,1
6501,10206,115,3
6502,12834,123,1
6503,14251,101,3
6504,11715,117,1
6505,11533,120,5
6506,13146,104,4
6507,13121,120,2
6508,10708,109,1
6509,10179,106,1
6510,10113,103,2
6511,10757,122,1
6512,10897,102,4
6513,12869,118,2
6514,10159,123,2
6515,10786,119,4
6516,11804,107,4
6517,11840,103,2
6518,13169,118,4
6519,12299,120,4
6520,14079,120,4
6521,11543,119,2
6522,14209,109,1
6523,14355,116,3
6524,12155,106,2
6525,10575,121,3
6526,13039,112,4
6527,11382,106,4
6528,11223,113,1
6529,12475,105,4
6530,11502,113,3
6531,10859,120,2
6532,13575,107,2
6533,13730,112,1
6534,12966,121,3
6535,13192,104,4
6536,11597,105,5
6537,11562,116,1
6538,12523,104,1
6539,12600,108,5
6540,12392,116,2
6541,12676,108,2
6542,12184,117,2
6543,10277,114,5
6544,13883,112,4
6545,13605,103,4
6546,12079,120,3
6547,14343,102,3
6548,14507,113,2
6549,14078,121,5
6550,14169,111,1
6551,11121,112,4
6552,14769,118,5
6553,12524,109,3
6554,13371,107,4
6555,14383,106,4
6556,11909,114,5
6557,13521,118,3
6558,14308,114,5
6559,14497,105,1
6560,14751,120,4
6561,13106,113,5
6562,10498,101,5
6563,13588,112,1
6564,14194,119,5
6565,12414,110,4
6566,13801,105,2
6567,10463,120,2
6568,12761,106,3
6569,13458,112,1
6570,10273,121,3
6571,11151,103,2
6572,13390,114,1
6573,10019,121,5
6574,11617,104,5
6575,13179,117,4
6576,14082,117,2
6577,10412,114,5
6578,10742,115,1
6579,12672,107,5
6580,12780,104,3
6581,12625,117,3
6582,10515,106,3
6583,10207,111,3
6584,10948,112,3
6585,12442,115,4
6586,11829,112,3
6587,13599,111,4
6588,12168,117,4
6589,11657,108,5
6590,10602,112,1
6591,10712,109,3
6592,11204,111,1
6593,11392,103,2
6594,12697,107,4
6595,13273,121,2
6596,14926,103,4
6597,13132,121,3
6598,13731,116,2
6599,12667,110,5
6600,10550,123,2
6601,14742,107,4
6602,13983,120,4
6603,11245,115,1
6604,13887,121,2
6605,14013,121,5
6606,12550,110,3
6607,13205,112,1
6608,10846,118,2
6609,14546,123,1
6610,10044,123,2
6611,10659,109,3
6612,14824,109,3
6613,13931,104,5
6614,12868,105,1
6615,13648,107,5
6616,12783,107,2
6617,11692,111,3
6618,12226,110,3
6619,13067,111,4
6620,11948,118,4
6621,11366,112,5
6622,13131,116,1
6623,14534,104,2
6624,14522,117,5
6625,10968,117,3
6626,11405,121,3
6627,10486,123,3
6628,11756,105,2
6629,13631,113,5
6630,12969,103,2
6631,11580,123,3
6632,12796,117,4
6633,10051,111,5
6634,11660,101,4
6635,14301,118,5
6636,12788,117,3
6637,14629,109,4
6638,12156,120,4
6639,14347,107,5
6640,14231,105,4
6641,13162,116,4
6642,11615,107,3
6643,12737,113,5
6644,10407,113,5
6645,13380,115,1
6646,14198,123,5
6647,11385,117,3
6648,13696,117,4
6649,14500,119,1
6650,14910,110,4
6651,12903,102,5
6652,11630,114,2
6653,13263,123,4
6654,11027,103,5
6655,12990,107,3
6656,12225,111,5
6657,12921,117,1
6658,14316,115,2
6659,14269,119,2
6660,12784,111,2
6661,11414,115,3
6662,14598,115,2
6663,13649,106,4
6664,12809,115,3
6665,13332,109,5
6666,12179,105,1
6667,10798,119,3
6668,12847,105,1
6669,10930,122,3
6670,14819,113,5
6671,13092,118,1
6672,12263,120,3
6673,11334,117,1
6674,11275,115,2
6675,14584,114,2
6676,13481,116,2
6677,13343,104,4
6678,11218,117,2
6679,11465,120,2
6680,14409,114,5
6681,14175,118,1
6682,14771,106,1
6683,10014,122,2
6684,12294,108,1
6685,12046,109,3
6686,11038,101,2
6687,14129,113,2
6688,11460,103,4
6689,10257,106,3
6690,14130,117,2
6691,14074,108,2
6692,11284,106,1
6693,13488,116,2
6694,12185,101,2
6695,10359,110,2
6696,13792,118,2
6697,14850,122,4
6698,13188,114,3
6699,14500,105,4
6700,11226,117,1
6701,12298,114,5
6702,10278,118,2
6703,14208,104,1
6704,11987,120,5
6705,13545,123,2
6706,12794,102,2
6707,10392,107,5
6708,10969,107,4
6709,12191,107,5
6710,12229,113,5
6711,12627,119,3
6712,12846,122,2
6713,14365,106,2
6714,13308,120,4
6715,12601,117,4
6716,12681,118,3
6717,14371,101,3
6718,14839,123,3
6719,10086,113,4
6720,13135,119,5
6721,14500,116,2
6722,12240,110,2
6723,13365,113,1
6724,12046,110,4
6725,11055,114,4
6726,13402,109,3
6727,13730,121,1
6728,12670,111,1
6729,10276,103,4
6730,14747,108,3
6731,14091,112,2
6732,11106,103,3
6733,14682,107,2
6734,12933,114,4
6735,10129,107,3
6736,14352,107,1
6737,14327,114,5
6738,13569,112,1
6739,12403,101,2
6740,11648,105,4
6741,13557,111,3
6742,13892,101,4
6743,12194,123,4
6744,12048,113,2
6745,13105,123,4
6746,14356,117,3
6747,12135,103,1
6748,10843,110,4
6749,11972,119,3
6750,14361,107,3
6751,13904,120,2
6752,13614,103,4
6753,10392,122,2
6754,12280,112,1
6755,10901,122,1
6756,14684,110,3
6757,12495,121,4
6758,11153,112,3
6759,11295,115,4
6760,10466,106,2
6761,12176,119,1
6762,13246,105,1
6763,10488,120,2
6764,12939,102,5
6765,12627,121,5
6766,10950,119,5
6767,14502,119,4
6768,11050,104,2
6769,14076,120,4
6770,14460,105,4
6771,11391,107,2
6772,11084,104,4
6773,14647,111,2
6774,11659,123,5
6775,14388,103,5
6776,11818,105,4
6777,10191,120,1
6778,10461,115,2
6779,12522,121,3
6780,13477,118,3
6781,12706,116,4
6782,14367,116,1
6783,11158,110,2
6784,14267,101,5
6785,10028,123,4
6786,14232,111,2
6787,12973,117,2
6788,13025,115,2
6789,14984,107,1
6790,11265,106,2
6791,10856,115,1
6792,14026,115,1
6793,11252,107,2
6794,14605,103,5
6795,13871,114,2
6796,11327,109,5
6797,11026,103,4
6798,10362,106,3
6799,11219,120,4
6800,10606,109,1
6801,11671,101,4
6802,14812,109,3
6803,12298,112,3
6804,12195,104,5
6805,14444,116,4
6806,11278,105,1
6807,10399,117,1
6808,12173,117,5
6809,12811,106,5
6810,12653,115,4
6811,12940,101,5
6812,10822,113,3
6813,14998,116,1
6814,10945,102,3
6815,13479,119,2
6816,12780,123,3
6817,14430,102,1
6818,14451,121,2
6819,11197,112,4
6820,11213,112,2
6821,10824,108,5
6822,11897,112,1
6823,14264,111,5
6824,12416,102,3
6825,10536,101,4
6826,13011,104,1
6827,12628,109,4
6828,13778,107,1
6829,10950,122,5
6830,13509,110,3
6831,14303,120,2
6832,10544,114,4
6833,13901,101,1
6834,13754,105,1
6835,14225,113,4
6836,12083,106,2
6837,12867,122,3
6838,12247,117,1
6839,11837,115,1
6840,10077,107,4
6841,10369,108,4
6842,14622,121,1
6843,10349,102,1
6844,14602,118,1
6845,14739,121,5
6846,14334,123,1
6847,11456,107,3
6848,12186,120,3
6849,13812,116,2
6850,13273,119,4
6851,13683,109,2
6852,11847,112,1
6853,11855,114,4
6854,12986,107,1
6855,14451,102,4
6856,12626,117,5
6857,12895,111,5
6858,10559,118,5
6859,12897,112,2
6860,11918,103,4
6861,11255,121,2
6862,11682,114,4
6863,11815,115,1
6864,10663,119,5
6865,14117,110,5
6866,13326,109,4
6867,11242,110,2
6868,13144,120,2
6869,13038,123,3
6870,10162,104,5
6871,14226,119,5
6872,11951,110,2
6873,14321,117,5
6874,11782,112,2
6875,14676,101,3
6876,11478,111,4
6877,13031,113,4
6878,13987,101,3
6879,10107,101,5
6880,12669,121,1
6881,14936,116,5
6882,11165,107,2
6883,11158,123,1
6884,12247,110,3
6885,10667,116,4
6886,12127,101,4
6887,12942,122,5
6888,10512,109,4
6889,10250,106,5
6890,10889,115,2
6891,11024,104,2
6892,14695,115,3
6893,14849,110,2
6894,10600,116,5
6895,13023,113,4
6896,12531,119,2
6897,12884,120,2
6898,12065,104,5
6899,11759,120,2
6900,13570,122,4
6901,11243,116,4
6902,14330,111,4
6903,12296,115,4
6904,11926,111,1
6905,12063,123,4
6906,13396,111,1
6907,10441,103,4
6908,12744,117,4
6909,10007,105,5
6910,11587,113,4
6911,10826,110,2
6912,13825,105,4
6913,11269,112,3
6914,13437,108,5
6915,13439,112,5
6916,11311,116,4
6917,14034,102,3
6918,11628,103,4
6919,11037,118,2
6920,10478,117,5
6921,12679,102,5
6922,10715,122,3
6923,11677,112,1
6924,12163,117,3
6925,10509,106,2
6926,10382,117,3
6927,11181,102,1
6928,11846,108,2
6929,14371,114,2
6930,11719,106,1
6931,11101,109,4
6932,11861,101,3
6933,12092,105,2
6934,10718,107,3
6935,10318,109,1
6936,14630,114,5
6937,11777,109,1
6938,12285,104,3
6939,11245,120,2
6940,11334,115,3
6941,13670,104,5
6942,11201,103,2
6943,11795,121,5
6944,12702,123,4
6945,11455,122,1
6946,11934,114,4
6947,10747,109,3
6948,10841,119,4
6949,12496,106,1
6950,11089,103,2
6951,10793,118,5
6952,11268,116,2
6953,11551,103,4
6954,12691,102,3
6955,10293,102,4
6956,14023,123,1
6957,11405,110,1
6958,11649,115,3
6959,12817,103,2
6960,13911,108,1
6961,12919,118,1
6962,11398,111,3
6963,11694,107,2
6964,11038,119,4
6965,13853,107,5
6966,11563,102,3
6967,11113,106,2
6968,11292,105,5
6969,11162,114,3
6970,11030,118,4
6971,14338,104,4
6972,14258,104,2
6973,12740,113,2
6974,10979,123,4
6975,10518,121,4
6976,14994,101,3
6977,10783,120,2
6978,12832,105,5
6979,14181,103,4
6980,10138,121,5
6981,10754,119,2
6982,12954,113,2
6983,14809,107,1
6984,12456,110,4
6985,12835,103,2
6986,10580,123,2
6987,13256,102,4
6988,13267,107,1
6989,14650,109,1
6990,10396,121,1
6991,11938,112,1
6992,14906,122,3
6993,12590,110,4
6994,13035,119,4
6995,10170,113,4
6996,12338,110,1
6997,13240,105,1
6998,13416,115,2
6999,13569,121,3
7000,13217,103,4
7001,13485,108,3
7002,14836,106,4
7003,11842,119,1
7004,13761,117,1
7005,14553,110,4
7006,13027,101,5
7007,13966,113,1
7008,11602,110,2
7009,11147,112,1
7010,14327,102,2
7011,12685,110,3
7012,10112,121,1
7013,10593,123,1
7014,12440,101,3
7015,11239,101,2
7016,12795,120,5
7017,12415,115,2
7018,12130,122,4
7019,12854,101,4
7020,12870,121,4
7021,13599,109,3
7022,13804,107,2
7023,11527,116,1
7024,11970,116,4
7025,10952,113,2
7026,11503,110,1
7027,14468,118,2
7028,13337,109,3
7029,10110,112,4
7030,13987,113,5
7031,12355,111,4
7032,10226,115,4
7033,13012,110,3
7034,14127,110,1
7035,10614,109,4
7036,10099,103,1
7037,10811,123,1
7038,13338,116,3
7039,12700,112,4
7040,14910,117,3
7041,11020,115,3
7042,13026,103,5
7043,13529,105,3
7044,13887,113,5
7045,12980,106,1
7046,13341,109,1
7047,10797,119,2
7048,11958,107,2
7049,13067,113,1
7050,13021,122,4
7051,12681,105,2
7052,14442,116,3
7053,14820,104,2
7054,12949,105,1
7055,13732,120,4
7056,11102,119,1
7057,11038,123,4
7058,14232,106,2
7059,10792,104,3
7060,14175,101,3
7061,11779,117,1
7062,14801,109,4
7063,10982,116,2
7064,11266,123,4
7065,10744,102,4
7066,12432,111,4
7067,10375,105,2
7068,11754,113,4
7069,13898,120,3
7070,12537,117,1
7071,11992,115,5
7072,12929,122,4
7073,13447,112,3
7074,10592,106,3
7075,14629,120,1
7076,12570,113,1
7077,12873,118,5
7078,11177,115,5
7079,11336,115,5
7080,14694,108,2
7081,10113,119,2
7082,13773,123,3
7083,11846,114,1
7084,11988,107,4
7085,14830,114,1
7086,11986,105,2
7087,13293,115,3
7088,13243,121,4
7089,10253,115,5
7090,10124,104,5
7091,11237,101,2
7092,10624,117,3
7093,13157,120,1
7094,13137,101,2
7095,13390,116,1
7096,13418,113,4
7097,11656,118,1
7098,11267,110,4
7099,12946,123,3
7100,11161,118,2
7101,12295,117,1
7102,10441,109,3
7103,12093,114,3
7104,12706,121,1
7105,13760,113,5
7106,10554,120,5
7107,14905,120,4
7108,11113,114,3
7109,12778,111,2
7110,11834,113,2
7111,11315,117,3
7112,13494,103,5
7113,13139,101,3
7114,13113,121,4
7115,10099,105,3
7116,13926,113,1
7117,11480,105,5
7118,14397,105,1
7119,11223,123,1
7120,14584,112,3
7121,11005,102,3
7122,10477,123,2
7123,11136,116,1
7124,12857,117,3
7125,11706,105,2
7126,10518,112,1
7127,11221,115,2
7128,12507,106,5
7129,14326,113,4
7130,11192,111,1
7131,13881,117,3
7132,13244,109,5
7133,11978,116,2
7134,12243,117,4
7135,13091,120,1
7136,11888,118,4
7137,14560,113,5
7138,10974,111,4
7139,10066,113,1
7140,12907,113,5
7141,10571,112,2
7142,13893,114,1
7143,10308,113,4
7144,13409,109,1
7145,13743,114,5
7146,10783,101,4
7147,14217,109,2
7148,10766,104,3
7149,13476,112,2
7150,10773,114,1
7151,13858,109,3
7152,13186,103,5
7153,10540,106,4
7154,12050,103,4
7155,13284,101,5
7156,14676,122,1
7157,11664,121,2
7158,11048,103,3
7159,13837,114,5
7160,13440,120,1
7161,10506,102,1
7162,13248,112,3
7163,13501,110,5
7164,11911,113,2
7165,10733,120,2
7166,13514,104,5
7167,11572,119,4
7168,14610,122,2
7169,12943,101,4
7170,14457,111,5
7171,12322,116,1
7172,13336,119,5
7173,14623,119,1
7174,14375,112,5
7175,12754,103,4
7176,11373,123,4
7177,11445,118,5
7178,13377,117,1
7179,10290,105,5
7180,12066,116,1
7181,10064,114,4
7182,13946,119,3
7183,10330,106,2
7184,14859,103,4
7185,11964,106,5
7186,13089,112,5
7187,12491,120,1
7188,10141,111,2
7189,14540,107,4
7190,12474,101,2
7191,13904,116,2
7192,10450,116,4
7193,11826,117,1
7194,14447,115,1
7195,14695,121,1
7196,14807,109,3
7197,10870,105,2
7198,13565,120,3
7199,13660,108,1
7200,13603,121,4
7201,10393,101,2
7202,10842,107,4
7203,12449,111,5
7204,12792,120,2
7205,12954,121,4
7206,11359,113,1
7207,10991,122,3
7208,11039,113,4
7209,10028,107,5
7210,10388,111,1
7211,10833,118,5
7212,10250,101,3
7213,12028,112,5
7214,11529,103,4
7215,14194,101,4
7216,11839,104,1
7217,11361,106,3
7218,13110,105,3
7219,11324,111,2
7220,12227,120,2
7221,13681,123,4
7222,10892,113,5
7223,11306,111,5
7224,14549,106,1
7225,14193,119,3
7226,10262,115,4
7227,12341,121,5
7228,11794,113,2
7229,12297,110,4
7230,12293,101,1
7231,12171,113,4
7232,10325,106,5
7233,10986,121,1
7234,14783,120,2
7235,13853,112,2
7236,11740,117,5
7237,11861,118,1
7238,13138,108,2
7239,13899,114,1
7240,10836,105,4
7241,14155,122,3
7242,12779,102,3
7243,11397,122,3
7244,11677,111,2
7245,14332,103,5
7246,14314,122,3
7247,11838,116,5
7248,13722,121,3
7249,13673,116,4
7250,13023,109,3
7251,14685,113,5
7252,11672,110,2
7253,10917,117,4
7254,10918,121,5
7255,11134,117,1
7256,11837,110,3
7257,12139,108,4
7258,14008,107,2
7259,11906,114,1
7260,13990,122,3
7261,13486,118,4
7262,14798,121,5
7263,12121,119,3
7264,12733,118,4
7265,12770,114,3
7266,11322,110,4
7267,13717,101,5
7268,13355,109,3
7269,11529,118,4
7270,14744,113,1
7271,10760,117,2
7272,13413,123,4
7273,11358,122,4
7274,12191,116,4
7275,13482,111,3
7276,10949,123,2
7277,12080,109,3
7278,11767,107,4
7279,10028,122,4
7280,12471,101,2
7281,12539,109,1
7282,10160,110,3
7283,12893,116,1
7284,14114,121,4
7285,13723,118,4
7286,13732,114,5
7287,12472,111,5
7288,15000,104,1
7289,14851,119,5
7290,11571,113,2
7291,10837,101,1
7292,14990,121,5
7293,13939,119,5
7294,12287,115,2
7295,13406,120,2
7296,12671,115,1
7297,14113,111,3
7298,14748,123,2
7299,14356,105,5
7300,11628,122,1
7301,11867,110,3
7302,10205,118,1
7303,13580,107,5
7304,13175,101,3
7305,10792,103,3
7306,14093,101,2
7307,13748,117,4
7308,11106,115,5
7309,11091,105,4
7310,11608,122,5
7311,11840,116,1
7312,13398,112,4
7313,10067,119,3
7314,14780,114,2
7315,11279,103,5
7316,14159,119,2
7317,10814,101,5
7318,10403,121,3
7319,12003,101,3
7320,14167,110,3
7321,12926,103,3
7322,12994,113,3
7323,11087,106,2
7324,14341,111,1
7325,12567,106,4
7326,14489,103,2
7327,10772,116,4
7328,13673,109,1
7329,13249,108,5
7330,11670,103,1
7331,11557,105,1
7332,12959,121,5
7333,11152,114,4
7334,11218,105,3
7335,12232,119,5
7336,14343,105,5
7337,13945,121,1
7338,12043,120,5
7339,10706,120,2
7340,12670,102,3
7341,12114,107,1
7342,12978,101,4
7343,14350,121,4
7344,14379,118,4
7345,10423,110,4
7346,12022,106,4
7347,13794,107,1
7348,14132,112,2
7349,10531,118,2
7350,10091,111,4
7351,13373,122,2
7352,11943,119,3
7353,13806,104,2
7354,11241,119,5
7355,11759,113,4
7356,10098,119,5
7357,11480,102,5
7358,14627,109,4
7359,11833,108,1
7360,12586,121,2
7361,13648,114,3
7362,10080,109,1
7363,14710,113,3
7364,12224,118,4
7365,12570,106,2
7366,11773,123,1
7367,14519,122,4
7368,11124,103,1
7369,13812,110,5
7370,13475,110,2
7371,12624,110,2
7372,11404,109,4
7373,12579,112,4
7374,10332,108,4
7375,14749,109,2
7376,13609,117,5
7377,10740,108,2
7378,14607,118,4
7379,10042,120,3
7380,14981,117,5
7381,13879,106,2
7382,11950,110,3
7383,13461,101,5
7384,12129,121,2
7385,14498,101,4
7386,12155,109,2
7387,11238,120,5
7388,11767,103,4
7389,11842,106,1
7390,10506,107,3
7391,11842,109,4
7392,14816,105,4
7393,11395,116,5
7394,10257,102,5
7395,11721,103,3
7396,11072,103,5
7397,11623,120,4
7398,14993,123,3
7399,12067,110,3
7400,11070,122,2
7401,10451,103,4
7402,10898,115,4
7403,14837,114,5
7404,13729,123,4
7405,10082,104,5
7406,10737,110,4
7407,14175,111,2
7408,13945,111,4
7409,12208,108,2
7410,13949,123,4
7411,12003,123,4
7412,11692,109,1
7413,11180,108,4
7414,12936,112,2
7415,12516,117,3
7416,14949,123,2
7417,10462,115,4
7418,12902,119,5
7419,10117,120,1
7420,11655,106,5
7421,14562,105,1
7422,11799,108,1
7423,10660,118,5
7424,13238,121,4
7425,12123,121,2
7426,13820,115,5
7427,13344,103,3
7428,12551,114,1
7429,14891,115,2
7430,11587,113,3
7431,14683,121,2
7432,12748,120,4
7433,10635,121,3
7434,12883,109,5
7435,12812,123,2
7436,14454,117,5
7437,14016,119,5
7438,12740,104,2
7439,11885,120,2
7440,11519,110,1
7441,10622,122,1
7442,14578,103,3
7443,11538,119,3
7444,12338,109,3
7445,11995,105,1
7446,12071,114,5
7447,14902,107,4
7448,14931,121,4
7449,12366,106,2
7450,12846,108,1
7451,13039,102,2
7452,10855,114,4
7453,12729,122,2
7454,10916,107,1
7455,14939,103,1
7456,10132,120,1
7457,11117,122,4
7458,13594,123,1
7459,10861,106,3
7460,10294,121,3
7461,12689,114,1
7462,11000,112,3
7463,12297,118,1
7464,13686,112,4
7465,10287,107,3
7466,10450,105,4
7467,12339,112,3
7468,13241,109,5
7469,12704,111,5
7470,13117,104,4
7471,14572,114,3
7472,10253,112,5
7473,11420,118,1
7474,12337,107,2
7475,11236,123,5
7476,11000,101,5
7477,13761,113,1
7478,14117,116,5
7479,14412,105,5
7480,12612,119,5
7481,11447,109,3
7482,12171,123,5
7483,12922,109,2
7484,13684,112,3
7485,12262,118,3
7486,11946,110,4
7487,14935,117,5
7488,11854,119,2
7489,10600,111,2
7490,14888,116,4
7491,14136,108,2
7492,13404,115,3
7493,12991,111,1
7494,14744,107,3
7495,14278,102,1
7496,14361,119,2
7497,12819,109,5
7498,10863,118,1
7499,14528,113,3
7500,14056,123,3
7501,11220,101,3
7502,13796,119,3
7503,14605,113,4
7504,14543,114,2
7505,10528,117,5
7506,12923,122,4
7507,13205,120,2
7508,11163,101,1
7509,14765,105,4
7510,13565,120,4
7511,10847,114,4
7512,12118,118,4
7513,13087,113,1
7514,11771,123,3
7515,13284,112,4
7516,11826,115,2
7517,13324,104,3
7518,10446,109,1
7519,11026,103,5
7520,11772,122,1
7521,11360,111,5
7522,10019,115,2
7523,10561,116,5
7524,10472,107,4
7525,10028,107,3
7526,10560,122,3
7527,12656,109,4
7528,13237,117,3
7529,14554,113,1
7530,10945,109,4
7531,13949,109,4
7532,13657,120,3
7533,14964,112,5
7534,13064,121,2
7535,11980,119,5
7536,12717,123,1
7537,14922,115,4
7538,10816,118,4
7539,12327,108,1
7540,12331,106,2
7541,11003,106,4
7542,11543,103,5
7543,14205,103,1
7544,11230,102,4
7545,13306,105,5
7546,12530,120,1
7547,11431,112,1
7548,13913,106,1
7549,11533,116,2
7550,11893,105,1
7551,13125,106,3
7552,11422,104,3
7553,10391,114,1
7554,12819,103,4
7555,11870,117,3
7556,12961,105,5
7557,11196,122,5
7558,12606,121,4
7559,10858,121,5
7560,13228,106,4
7561,11517,120,5
7562,11154,104,1
7563,10843,113,5
7564,11683,108,1
7565,10295,111,5
7566,10645,119,5
7567,13634,123,5
7568,12136,105,1
7569,10111,105,5
7570,10584,103,5
7571,13226,102,2
7572,11487,103,1
7573,14865,115,3
7574,11649,107,4
7575,12382,103,2
7576,10106,115,5
7577,13554,111,3
7578,11695,116,3
7579,11734,113,5
